agent_id,origin_nid,destin_nid,hour,quarter,tour_category,person_id
12033,1495,1542,7.0,3.0,MANDATORY,3249630.0
12034,110,123,8.0,1.0,MANDATORY,3249631.0
12035,110,1542,7.0,5.0,MANDATORY,2887471.0
12036,2463,1542,8.0,3.0,INDIVIDUAL_NON_MANDATORY,5112203.0
12037,2568,111,7.0,4.0,MANDATORY,1770369.0
12038,2487,296,7.0,1.0,MANDATORY,3308299.0
12039,2583,2547,7.0,2.0,MANDATORY,3308300.0
12040,1563,1058,7.0,3.0,MANDATORY,3308301.0
12041,2023,1542,8.0,1.0,INDIVIDUAL_NON_MANDATORY,5052022.0
12042,1673,1978,7.0,2.0,MANDATORY,5052023.0
12043,418,1542,7.0,2.0,INDIVIDUAL_NON_MANDATORY,5095922.0
12044,1978,1542,8.0,0.0,INDIVIDUAL_NON_MANDATORY,822534.0
12045,2568,1542,8.0,2.0,MANDATORY,822537.0
12046,1424,1542,8.0,2.0,MANDATORY,2012897.0
12047,2568,1542,8.0,2.0,INDIVIDUAL_NON_MANDATORY,2775801.0
12048,122,1542,8.0,4.0,INDIVIDUAL_NON_MANDATORY,2775802.0
12049,840,1978,7.0,1.0,MANDATORY,2775805.0
12050,107,1542,8.0,3.0,MANDATORY,2775806.0
12051,1566,1542,7.0,1.0,MANDATORY,3320559.0
12052,1423,1542,7.0,0.0,MANDATORY,3320560.0
12053,2567,1542,8.0,3.0,MANDATORY,4047807.0
12054,2713,1542,7.0,3.0,MANDATORY,4047808.0
12055,1943,1542,8.0,5.0,MANDATORY,4047809.0
12056,2463,108,8.0,4.0,MANDATORY,384089.0
12057,418,1542,7.0,4.0,MANDATORY,7884362.0
12058,1492,1542,8.0,3.0,MANDATORY,2012902.0
12059,2355,1977,7.0,3.0,INDIVIDUAL_NON_MANDATORY,2012902.0
12060,2566,668,7.0,3.0,MANDATORY,4838779.0
12061,417,1542,7.0,3.0,MANDATORY,4838782.0
12062,1493,1542,7.0,2.0,MANDATORY,2012839.0
12063,1375,1542,8.0,2.0,MANDATORY,1647220.0
12064,120,1542,8.0,0.0,MANDATORY,1647221.0
12065,111,2266,8.0,4.0,MANDATORY,1647222.0
12066,1982,1542,7.0,5.0,MANDATORY,5485424.0
12067,2485,1542,8.0,0.0,INDIVIDUAL_NON_MANDATORY,1551812.0
12069,1564,1334,8.0,3.0,MANDATORY,1551813.0
12070,1858,1809,8.0,2.0,MANDATORY,1551813.0
12071,1495,1542,7.0,4.0,INDIVIDUAL_NON_MANDATORY,3089520.0
12072,2686,1542,7.0,2.0,MANDATORY,158704.0
12073,930,1542,8.0,4.0,MANDATORY,5933434.0
12074,2051,1542,7.0,3.0,MANDATORY,5933435.0
12075,1604,1542,7.0,2.0,MANDATORY,5933436.0
12076,106,2621,8.0,4.0,INDIVIDUAL_NON_MANDATORY,398127.0
12077,2023,1542,7.0,4.0,MANDATORY,2523062.0
12078,2508,1542,8.0,0.0,MANDATORY,2523064.0
12079,1696,1542,7.0,0.0,MANDATORY,2523065.0
12080,1566,1542,7.0,3.0,MANDATORY,4762783.0
12081,2022,687,8.0,1.0,MANDATORY,4762785.0
12082,2704,2133,8.0,0.0,MANDATORY,4762785.0
12083,116,1542,7.0,3.0,MANDATORY,2318712.0
12084,106,1542,8.0,5.0,MANDATORY,2318713.0
12085,114,1542,7.0,2.0,INDIVIDUAL_NON_MANDATORY,1366591.0
12086,1494,1542,8.0,1.0,MANDATORY,3348279.0
12087,1604,1542,8.0,3.0,MANDATORY,158701.0
12088,2685,1542,8.0,5.0,MANDATORY,365784.0
12089,1423,1542,7.0,2.0,INDIVIDUAL_NON_MANDATORY,7606028.0
12090,1494,1542,8.0,5.0,INDIVIDUAL_NON_MANDATORY,7606029.0
12091,2022,1542,8.0,1.0,MANDATORY,3197169.0
12092,1944,1542,7.0,4.0,MANDATORY,3394039.0
12093,2487,1195,7.0,0.0,MANDATORY,1177674.0
12094,2577,1542,8.0,4.0,MANDATORY,1177676.0
12095,276,1542,7.0,4.0,MANDATORY,442589.0
12096,694,1542,7.0,3.0,MANDATORY,7636094.0
12097,1696,1542,7.0,5.0,MANDATORY,7636095.0
12098,1992,110,8.0,0.0,INDIVIDUAL_NON_MANDATORY,158713.0
12099,109,610,8.0,5.0,MANDATORY,3320611.0
12100,2216,2258,8.0,5.0,MANDATORY,3320611.0
12101,1422,1542,7.0,4.0,MANDATORY,3320613.0
12102,840,1542,8.0,3.0,MANDATORY,7606013.0
12103,275,1542,8.0,5.0,MANDATORY,7606014.0
12104,113,1542,7.0,4.0,INDIVIDUAL_NON_MANDATORY,1048088.0
12105,112,1542,7.0,1.0,MANDATORY,7872217.0
12106,2355,1860,8.0,1.0,MANDATORY,7872217.0
12107,931,1542,8.0,1.0,INDIVIDUAL_NON_MANDATORY,2012862.0
12108,107,1542,7.0,2.0,MANDATORY,2012863.0
12109,2711,1542,7.0,4.0,MANDATORY,2012859.0
12110,117,1542,7.0,5.0,MANDATORY,4938972.0
12111,1711,1542,8.0,3.0,MANDATORY,4938973.0
12112,111,1237,8.0,0.0,INDIVIDUAL_NON_MANDATORY,4938977.0
12113,2687,869,8.0,0.0,MANDATORY,4938978.0
12114,22,84,8.0,4.0,MANDATORY,365754.0
12115,2583,1542,8.0,4.0,MANDATORY,365755.0
12116,2578,1542,8.0,5.0,MANDATORY,3176390.0
12117,128,2594,8.0,0.0,INDIVIDUAL_NON_MANDATORY,2012960.0
12118,118,1542,7.0,2.0,MANDATORY,2012961.0
12119,1376,1542,7.0,2.0,MANDATORY,7489570.0
12120,118,1542,8.0,5.0,MANDATORY,7489571.0
12121,107,1542,8.0,5.0,INDIVIDUAL_NON_MANDATORY,7489572.0
12122,1982,1542,7.0,0.0,MANDATORY,7489573.0
12123,110,2711,7.0,5.0,MANDATORY,5205599.0
12124,1477,1196,7.0,2.0,MANDATORY,5205600.0
12125,2583,119,8.0,1.0,MANDATORY,5205601.0
12126,1838,1542,7.0,3.0,MANDATORY,3197140.0
12127,1977,1542,8.0,0.0,MANDATORY,3308333.0
12128,116,1223,8.0,0.0,MANDATORY,3308335.0
12129,1696,1542,7.0,5.0,MANDATORY,3197165.0
12130,418,1542,7.0,2.0,MANDATORY,3197154.0
12131,2022,1542,8.0,0.0,MANDATORY,3197155.0
12132,2447,1542,8.0,5.0,MANDATORY,5219412.0
12133,2486,1542,7.0,2.0,INDIVIDUAL_NON_MANDATORY,5219413.0
12134,2424,1673,8.0,1.0,INDIVIDUAL_NON_MANDATORY,5219413.0
12135,106,1542,8.0,0.0,INDIVIDUAL_NON_MANDATORY,5219414.0
12136,1492,1542,7.0,5.0,MANDATORY,5219417.0
12137,1672,1542,8.0,1.0,MANDATORY,1770331.0
12138,2688,1542,8.0,4.0,MANDATORY,5219442.0
12139,119,1542,7.0,1.0,MANDATORY,3704605.0
12140,118,1542,7.0,2.0,MANDATORY,3704594.0
12141,1982,1542,7.0,0.0,MANDATORY,3704595.0
12142,1491,1542,7.0,0.0,MANDATORY,7636111.0
12143,1673,1542,7.0,1.0,MANDATORY,7636113.0
12144,2487,1542,7.0,0.0,MANDATORY,1770381.0
12145,2685,1542,8.0,2.0,MANDATORY,3704520.0
12146,838,1542,7.0,3.0,MANDATORY,7623072.0
12147,115,117,8.0,3.0,INDIVIDUAL_NON_MANDATORY,4166987.0
12148,2508,1542,7.0,0.0,MANDATORY,4166988.0
12149,2022,978,8.0,3.0,INDIVIDUAL_NON_MANDATORY,4166990.0
12150,2447,1696,7.0,2.0,MANDATORY,3186743.0
12151,122,1542,7.0,0.0,MANDATORY,3982980.0
12152,1696,1542,7.0,2.0,MANDATORY,3982981.0
12153,276,1542,8.0,0.0,MANDATORY,3982982.0
12154,1672,1542,8.0,3.0,INDIVIDUAL_NON_MANDATORY,1511812.0
12155,122,1542,7.0,2.0,MANDATORY,2612080.0
12156,2566,1542,8.0,5.0,MANDATORY,3247295.0
12157,108,1677,7.0,1.0,INDIVIDUAL_NON_MANDATORY,3247295.0
12158,2044,2354,7.0,5.0,INDIVIDUAL_NON_MANDATORY,3247295.0
12159,2173,1563,7.0,5.0,INDIVIDUAL_NON_MANDATORY,3247295.0
12160,1200,1542,8.0,1.0,INDIVIDUAL_NON_MANDATORY,3247295.0
12161,1884,2554,8.0,2.0,INDIVIDUAL_NON_MANDATORY,3247295.0
12162,2577,1542,7.0,2.0,MANDATORY,3704659.0
12163,274,643,8.0,4.0,MANDATORY,3197112.0
12164,112,1542,7.0,0.0,MANDATORY,3197113.0
12165,1495,1542,7.0,5.0,MANDATORY,158657.0
12166,837,1542,7.0,3.0,INDIVIDUAL_NON_MANDATORY,7872125.0
12167,2685,1542,8.0,4.0,MANDATORY,6123178.0
12168,1492,1542,8.0,1.0,MANDATORY,6123179.0
12169,107,1757,7.0,5.0,INDIVIDUAL_NON_MANDATORY,3089525.0
12170,1397,1542,8.0,3.0,MANDATORY,1927850.0
12171,2578,2631,8.0,2.0,INDIVIDUAL_NON_MANDATORY,1927850.0
12172,2550,418,8.0,4.0,INDIVIDUAL_NON_MANDATORY,1927850.0
12173,1604,205,8.0,5.0,MANDATORY,461105.0
12174,2486,1503,8.0,2.0,MANDATORY,4047800.0
12175,2711,2594,8.0,1.0,MANDATORY,7681153.0
12176,1982,276,7.0,0.0,MANDATORY,365766.0
12177,2355,2712,8.0,4.0,MANDATORY,365767.0
12178,1563,966,8.0,1.0,INDIVIDUAL_NON_MANDATORY,1511820.0
12179,2486,1542,7.0,3.0,MANDATORY,1927843.0
12180,418,1542,7.0,4.0,MANDATORY,3704550.0
12181,1200,1542,7.0,1.0,MANDATORY,3704551.0
12182,2594,1778,8.0,3.0,INDIVIDUAL_NON_MANDATORY,2887447.0
12183,2677,2583,8.0,5.0,INDIVIDUAL_NON_MANDATORY,2887447.0
12184,1422,1542,8.0,5.0,MANDATORY,2887449.0
12185,2578,1542,8.0,5.0,MANDATORY,5675541.0
12186,2711,1542,7.0,4.0,INDIVIDUAL_NON_MANDATORY,1551794.0
12187,2568,1542,7.0,3.0,MANDATORY,3704704.0
12188,119,297,8.0,4.0,MANDATORY,3704705.0
12189,2583,1542,8.0,5.0,MANDATORY,1048103.0
12190,2023,115,7.0,1.0,MANDATORY,1048105.0
12191,418,113,8.0,0.0,MANDATORY,1048106.0
12192,1494,9,7.0,2.0,MANDATORY,7514970.0
12193,1423,1542,8.0,0.0,MANDATORY,3563297.0
12194,2485,1542,7.0,4.0,MANDATORY,5933398.0
12195,837,1542,8.0,2.0,INDIVIDUAL_NON_MANDATORY,5933400.0
12196,1425,1493,8.0,1.0,MANDATORY,4971044.0
12197,1978,2479,8.0,5.0,MANDATORY,7653588.0
12198,1375,1542,7.0,2.0,INDIVIDUAL_NON_MANDATORY,7653591.0
12199,1992,1463,8.0,5.0,INDIVIDUAL_NON_MANDATORY,7853493.0
12200,2577,1542,7.0,4.0,INDIVIDUAL_NON_MANDATORY,3982984.0
12201,2424,2022,7.0,2.0,INDIVIDUAL_NON_MANDATORY,3982984.0
12202,2051,1542,8.0,5.0,MANDATORY,2012893.0
12203,117,1542,7.0,4.0,MANDATORY,7514976.0
12204,1422,1542,8.0,0.0,MANDATORY,158739.0
12205,2607,1542,8.0,5.0,MANDATORY,4971026.0
12206,1376,1542,8.0,1.0,MANDATORY,2257768.0
12207,2711,1542,8.0,0.0,INDIVIDUAL_NON_MANDATORY,7733283.0
12208,1839,1542,7.0,4.0,MANDATORY,365768.0
12209,840,1542,7.0,5.0,MANDATORY,7005809.0
12210,1425,1303,8.0,0.0,MANDATORY,7005811.0
12211,2031,1542,7.0,1.0,MANDATORY,3054783.0
12212,1604,1542,7.0,3.0,MANDATORY,5219431.0
12213,839,1943,7.0,3.0,MANDATORY,5219434.0
12214,117,1542,7.0,1.0,MANDATORY,7733272.0
12215,840,1542,8.0,0.0,MANDATORY,7733273.0
12216,2355,1860,7.0,2.0,MANDATORY,7733274.0
12217,1564,1542,7.0,3.0,INDIVIDUAL_NON_MANDATORY,7733274.0
12218,1673,2017,8.0,3.0,INDIVIDUAL_NON_MANDATORY,3197096.0
12219,1477,1542,7.0,3.0,MANDATORY,3197097.0
12220,1493,1542,7.0,3.0,MANDATORY,3704546.0
12221,2022,575,7.0,1.0,MANDATORY,3704547.0
12222,2445,1542,7.0,3.0,MANDATORY,1770360.0
12223,1376,1491,8.0,5.0,MANDATORY,5675582.0
12225,2485,1542,7.0,0.0,MANDATORY,2887394.0
12226,838,2714,7.0,0.0,MANDATORY,2887396.0
12227,2594,1542,7.0,3.0,MANDATORY,2887397.0
12228,121,1542,7.0,5.0,MANDATORY,3176437.0
12229,2463,1542,7.0,5.0,MANDATORY,5170254.0
12230,1493,2514,8.0,3.0,MANDATORY,5170255.0
12231,2445,1542,7.0,5.0,MANDATORY,2087360.0
12232,1566,1984,8.0,5.0,INDIVIDUAL_NON_MANDATORY,7853423.0
12233,1945,1542,7.0,5.0,MANDATORY,2458345.0
12234,1492,1542,8.0,3.0,MANDATORY,2458347.0
12235,1425,1542,7.0,5.0,MANDATORY,7605987.0
12236,1200,1542,8.0,5.0,MANDATORY,1882826.0
12237,1422,1542,8.0,0.0,INDIVIDUAL_NON_MANDATORY,4047844.0
12238,2568,1694,8.0,2.0,INDIVIDUAL_NON_MANDATORY,7872171.0
12239,2712,1542,7.0,0.0,MANDATORY,1420942.0
12240,1202,1542,8.0,5.0,MANDATORY,3054806.0
12241,119,1542,7.0,2.0,MANDATORY,7681137.0
12242,2446,1542,8.0,1.0,INDIVIDUAL_NON_MANDATORY,3148756.0
12243,1425,1542,8.0,2.0,MANDATORY,5675602.0
12244,1477,1542,8.0,0.0,MANDATORY,3982978.0
12245,2566,932,8.0,1.0,MANDATORY,7571341.0
12246,2583,1542,8.0,5.0,INDIVIDUAL_NON_MANDATORY,7571342.0
12247,2583,1542,7.0,5.0,MANDATORY,5933401.0
12248,1388,2693,7.0,5.0,MANDATORY,5933403.0
12249,2031,1542,7.0,1.0,MANDATORY,538696.0
12250,2568,1542,8.0,1.0,MANDATORY,7578573.0
12251,1375,1542,8.0,2.0,MANDATORY,5485439.0
12252,2447,1423,7.0,3.0,INDIVIDUAL_NON_MANDATORY,7853495.0
12253,840,1542,7.0,5.0,MANDATORY,365750.0
12254,694,1542,7.0,4.0,MANDATORY,365751.0
12255,120,1542,7.0,0.0,MANDATORY,442597.0
12256,1945,1542,7.0,5.0,MANDATORY,627012.0
12257,274,1910,8.0,1.0,MANDATORY,5112190.0
12258,388,2059,8.0,0.0,MANDATORY,5112190.0
12259,112,2702,7.0,0.0,INDIVIDUAL_NON_MANDATORY,7606006.0
12260,753,122,7.0,5.0,INDIVIDUAL_NON_MANDATORY,7606006.0
12261,1944,1542,7.0,3.0,INDIVIDUAL_NON_MANDATORY,7606007.0
12262,1496,1542,7.0,0.0,MANDATORY,2073718.0
12263,930,1542,7.0,0.0,MANDATORY,2073719.0
12264,1982,1542,7.0,3.0,MANDATORY,4614878.0
12265,1992,2705,7.0,3.0,MANDATORY,4614879.0
12266,119,1542,8.0,5.0,INDIVIDUAL_NON_MANDATORY,4614880.0
12267,2173,1496,8.0,5.0,INDIVIDUAL_NON_MANDATORY,4614880.0
12268,2487,1542,8.0,5.0,INDIVIDUAL_NON_MANDATORY,4614880.0
12270,2583,1542,8.0,0.0,MANDATORY,461094.0
12271,1649,1542,7.0,4.0,MANDATORY,461095.0
12272,2687,1542,8.0,2.0,MANDATORY,3197095.0
12273,1696,1667,8.0,5.0,MANDATORY,6123193.0
12274,2685,1564,8.0,1.0,MANDATORY,6123195.0
12275,118,1542,8.0,5.0,MANDATORY,4971031.0
12276,1945,1542,8.0,4.0,MANDATORY,3900110.0
12277,694,971,7.0,3.0,MANDATORY,3704534.0
12278,14,84,8.0,0.0,MANDATORY,3704534.0
12279,1566,1542,8.0,0.0,MANDATORY,3704535.0
12280,1563,1542,8.0,0.0,INDIVIDUAL_NON_MANDATORY,3704535.0
12281,2355,1943,8.0,4.0,INDIVIDUAL_NON_MANDATORY,3704535.0
12282,1977,1542,7.0,0.0,MANDATORY,2257789.0
12283,114,1542,7.0,0.0,MANDATORY,2257761.0
12284,1202,1542,8.0,4.0,MANDATORY,2257762.0
12285,2583,1542,7.0,2.0,MANDATORY,5112212.0
12286,1397,1542,7.0,2.0,MANDATORY,5112214.0
12287,1423,1542,7.0,1.0,MANDATORY,3900106.0
12288,122,1542,7.0,1.0,MANDATORY,3900107.0
12289,114,1542,8.0,2.0,MANDATORY,7623050.0
12290,1202,1954,7.0,4.0,MANDATORY,290033.0
12291,1201,1542,7.0,2.0,MANDATORY,3348281.0
12292,1422,1542,8.0,2.0,MANDATORY,3563301.0
12293,276,1542,7.0,1.0,MANDATORY,2196995.0
12294,1563,1542,8.0,3.0,MANDATORY,3247304.0
12295,1944,1542,7.0,3.0,MANDATORY,5170269.0
12296,417,1897,8.0,3.0,INDIVIDUAL_NON_MANDATORY,1366582.0
12297,1879,84,8.0,5.0,MANDATORY,3946757.0
12299,2487,1542,7.0,5.0,MANDATORY,2196992.0
12300,115,1542,7.0,1.0,MANDATORY,5485426.0
12301,2578,1542,7.0,3.0,MANDATORY,5485427.0
12302,2032,1542,7.0,0.0,MANDATORY,5112191.0
12303,1493,1542,8.0,3.0,MANDATORY,5112193.0
12304,275,1542,7.0,1.0,MANDATORY,822523.0
12305,1711,2607,8.0,0.0,MANDATORY,822524.0
12306,112,1542,7.0,2.0,MANDATORY,3704677.0
12307,112,1542,8.0,5.0,MANDATORY,7853441.0
12308,1423,1542,7.0,0.0,MANDATORY,669377.0
12309,2023,257,8.0,3.0,MANDATORY,669378.0
12310,1376,1542,8.0,5.0,MANDATORY,2988879.0
12311,1494,1542,8.0,1.0,MANDATORY,2988880.0
12312,2487,112,8.0,1.0,MANDATORY,4762779.0
12313,2711,1542,8.0,2.0,MANDATORY,4762779.0
12314,107,116,8.0,5.0,INDIVIDUAL_NON_MANDATORY,4762780.0
12315,2583,1425,8.0,2.0,INDIVIDUAL_NON_MANDATORY,4762781.0
12316,1838,1542,7.0,4.0,MANDATORY,4762782.0
12317,2022,1542,8.0,4.0,INDIVIDUAL_NON_MANDATORY,7733289.0
12318,2424,930,8.0,2.0,INDIVIDUAL_NON_MANDATORY,7733289.0
12319,1563,2156,8.0,4.0,INDIVIDUAL_NON_MANDATORY,7733289.0
12320,1636,1542,8.0,0.0,INDIVIDUAL_NON_MANDATORY,7733290.0
12321,1563,1542,7.0,0.0,MANDATORY,7733293.0
12322,1860,1542,7.0,5.0,MANDATORY,3946765.0
12323,2032,1422,7.0,2.0,INDIVIDUAL_NON_MANDATORY,3946766.0
12324,1493,1649,8.0,3.0,INDIVIDUAL_NON_MANDATORY,3946766.0
12325,275,1542,7.0,5.0,MANDATORY,2887437.0
12326,1944,1423,7.0,4.0,MANDATORY,2887439.0
12327,1636,1542,8.0,2.0,MANDATORY,2887440.0
12328,1945,1542,7.0,4.0,INDIVIDUAL_NON_MANDATORY,2887441.0
12329,932,1542,8.0,2.0,MANDATORY,4047837.0
12330,1388,1440,7.0,3.0,MANDATORY,4047839.0
12331,1492,1424,8.0,0.0,MANDATORY,3320565.0
12332,1878,1542,7.0,5.0,MANDATORY,3320566.0
12333,2022,1542,8.0,5.0,MANDATORY,5675588.0
12334,837,1542,8.0,4.0,MANDATORY,5675589.0
12335,1673,1542,7.0,0.0,INDIVIDUAL_NON_MANDATORY,442598.0
12336,839,1542,7.0,4.0,MANDATORY,7681085.0
12337,1878,841,8.0,2.0,INDIVIDUAL_NON_MANDATORY,7681086.0
12338,1995,2670,8.0,5.0,INDIVIDUAL_NON_MANDATORY,7681086.0
12339,2643,1985,8.0,3.0,INDIVIDUAL_NON_MANDATORY,7681086.0
12340,2440,2317,8.0,2.0,INDIVIDUAL_NON_MANDATORY,7681086.0
12341,2015,2555,8.0,0.0,INDIVIDUAL_NON_MANDATORY,7681086.0
12342,1838,1542,7.0,1.0,MANDATORY,647536.0
12343,2712,1542,8.0,0.0,MANDATORY,7733267.0
12344,931,1542,8.0,1.0,MANDATORY,7733268.0
12345,2713,1542,7.0,1.0,MANDATORY,5675544.0
12346,1425,1542,8.0,3.0,MANDATORY,5675545.0
12347,276,1542,7.0,2.0,MANDATORY,158748.0
12348,121,1542,7.0,3.0,INDIVIDUAL_NON_MANDATORY,7571350.0
12349,704,2226,8.0,4.0,MANDATORY,2073728.0
12350,1477,228,8.0,0.0,MANDATORY,2073729.0
12351,109,1542,7.0,3.0,MANDATORY,7636097.0
12352,118,1542,7.0,3.0,MANDATORY,7636098.0
12353,2022,1072,8.0,4.0,INDIVIDUAL_NON_MANDATORY,4189578.0
12354,110,426,7.0,4.0,MANDATORY,4189579.0
12355,1315,2059,7.0,4.0,MANDATORY,4189579.0
12356,1565,1542,8.0,3.0,MANDATORY,4189580.0
12357,1477,1542,7.0,2.0,MANDATORY,5933420.0
12358,1565,1542,7.0,3.0,INDIVIDUAL_NON_MANDATORY,7571357.0
12359,1563,1542,8.0,0.0,MANDATORY,2937152.0
12360,1202,2567,7.0,3.0,MANDATORY,2937154.0
12361,1982,1542,7.0,1.0,MANDATORY,158711.0
12362,2568,1542,8.0,1.0,INDIVIDUAL_NON_MANDATORY,7571319.0
12363,1492,1542,8.0,1.0,MANDATORY,2887377.0
12364,1673,850,8.0,4.0,MANDATORY,2887379.0
12365,1673,931,7.0,2.0,MANDATORY,2887380.0
12366,1977,1242,7.0,5.0,INDIVIDUAL_NON_MANDATORY,3308322.0
12367,2686,1542,7.0,2.0,MANDATORY,3308323.0
12368,1711,1542,7.0,3.0,MANDATORY,3308325.0
12369,1566,1888,7.0,3.0,MANDATORY,3308326.0
12370,1565,1542,7.0,2.0,MANDATORY,5485430.0
12371,2445,1542,7.0,0.0,MANDATORY,5485431.0
12372,2594,1542,8.0,5.0,MANDATORY,7514957.0
12373,114,1542,7.0,2.0,INDIVIDUAL_NON_MANDATORY,7514957.0
12374,2173,2554,8.0,4.0,INDIVIDUAL_NON_MANDATORY,7514957.0
12375,2568,1542,7.0,2.0,MANDATORY,5112175.0
12376,2444,2040,8.0,5.0,INDIVIDUAL_NON_MANDATORY,2887401.0
12377,2554,1542,7.0,0.0,MANDATORY,2012910.0
12378,1376,1542,7.0,4.0,MANDATORY,2012911.0
12379,2031,1542,7.0,5.0,MANDATORY,7606005.0
12380,694,1542,8.0,1.0,INDIVIDUAL_NON_MANDATORY,5003345.0
12381,2051,1542,8.0,4.0,MANDATORY,6268962.0
12382,1491,1542,7.0,3.0,MANDATORY,2318708.0
12383,2446,928,8.0,0.0,MANDATORY,2318710.0
12384,2445,1542,8.0,0.0,INDIVIDUAL_NON_MANDATORY,442586.0
12385,1491,1542,7.0,0.0,MANDATORY,442587.0
12386,2173,1073,7.0,0.0,MANDATORY,442587.0
12387,106,110,7.0,5.0,MANDATORY,2073723.0
12388,2022,1542,7.0,2.0,MANDATORY,1770320.0
12389,1563,706,8.0,5.0,INDIVIDUAL_NON_MANDATORY,7884412.0
12390,930,1542,8.0,2.0,MANDATORY,158649.0
12391,120,1666,7.0,3.0,INDIVIDUAL_NON_MANDATORY,158649.0
12392,1902,1680,7.0,5.0,INDIVIDUAL_NON_MANDATORY,158649.0
12393,852,2447,7.0,1.0,INDIVIDUAL_NON_MANDATORY,158649.0
12394,1202,1542,7.0,4.0,MANDATORY,3197123.0
12395,110,694,8.0,2.0,INDIVIDUAL_NON_MANDATORY,5052019.0
12396,1493,2032,7.0,4.0,INDIVIDUAL_NON_MANDATORY,3176414.0
12397,2555,69,7.0,0.0,MANDATORY,2988865.0
12398,397,1563,8.0,5.0,MANDATORY,2988865.0
12399,1992,1542,7.0,0.0,MANDATORY,2988867.0
12400,1978,1121,8.0,0.0,MANDATORY,5675570.0
12401,838,1542,8.0,0.0,INDIVIDUAL_NON_MANDATORY,5675571.0
12402,931,1542,7.0,4.0,MANDATORY,3704528.0
12403,1493,1542,7.0,4.0,MANDATORY,3704529.0
12404,2032,838,7.0,5.0,INDIVIDUAL_NON_MANDATORY,5086704.0
12405,1200,1542,8.0,2.0,MANDATORY,3704681.0
12406,2578,1542,7.0,3.0,MANDATORY,5675520.0
12407,2685,1542,8.0,3.0,MANDATORY,5675521.0
12408,1711,1542,8.0,0.0,MANDATORY,3772786.0
12409,116,1542,8.0,5.0,MANDATORY,3772787.0
12410,1375,1542,7.0,3.0,INDIVIDUAL_NON_MANDATORY,1366675.0
12411,1636,1542,7.0,2.0,MANDATORY,3197160.0
12412,2567,1542,7.0,3.0,MANDATORY,1420892.0
12413,1424,1542,8.0,4.0,MANDATORY,1770372.0
12414,117,1542,8.0,4.0,MANDATORY,7733167.0
12415,118,1542,8.0,5.0,MANDATORY,7733170.0
12416,1424,1542,7.0,2.0,MANDATORY,5675522.0
12417,1565,257,7.0,2.0,MANDATORY,3704647.0
12418,2687,1542,7.0,1.0,MANDATORY,7623030.0
12419,1672,1542,8.0,1.0,MANDATORY,1882840.0
12420,112,322,8.0,1.0,MANDATORY,1882841.0
12421,1878,1542,7.0,0.0,INDIVIDUAL_NON_MANDATORY,1600009.0
12423,2463,1542,8.0,5.0,INDIVIDUAL_NON_MANDATORY,4762798.0
12424,1389,1542,7.0,4.0,MANDATORY,4762799.0
12425,2577,1542,8.0,0.0,MANDATORY,4762800.0
12426,1565,1542,8.0,2.0,MANDATORY,1511815.0
12427,1200,1542,7.0,2.0,MANDATORY,5675524.0
12428,1425,1542,8.0,5.0,MANDATORY,5675525.0
12429,1495,1542,7.0,4.0,MANDATORY,7322309.0
12430,1978,1542,8.0,5.0,INDIVIDUAL_NON_MANDATORY,7322310.0
12431,2022,1542,8.0,0.0,INDIVIDUAL_NON_MANDATORY,7322310.0
12432,1884,1696,8.0,1.0,INDIVIDUAL_NON_MANDATORY,7322310.0
12433,1978,1542,8.0,2.0,MANDATORY,7636099.0
12434,1992,1542,8.0,0.0,MANDATORY,3704653.0
12435,2445,737,8.0,5.0,INDIVIDUAL_NON_MANDATORY,7733184.0
12436,1491,1542,7.0,0.0,MANDATORY,7733186.0
12437,274,1542,7.0,1.0,MANDATORY,7733187.0
12438,1649,1493,8.0,1.0,MANDATORY,3704512.0
12439,2594,1542,7.0,4.0,MANDATORY,3704513.0
12440,2688,1542,8.0,5.0,MANDATORY,3946776.0
12441,113,1272,8.0,1.0,INDIVIDUAL_NON_MANDATORY,3946778.0
12442,1673,1542,7.0,2.0,INDIVIDUAL_NON_MANDATORY,1511834.0
12443,2583,1542,7.0,4.0,MANDATORY,1690277.0
12444,107,1542,8.0,3.0,MANDATORY,4971014.0
12445,1495,2463,7.0,2.0,INDIVIDUAL_NON_MANDATORY,3838509.0
12446,1673,2051,8.0,5.0,INDIVIDUAL_NON_MANDATORY,3838509.0
12447,2447,1542,8.0,2.0,MANDATORY,3838510.0
12448,1492,1542,8.0,2.0,MANDATORY,4971025.0
12449,1566,186,8.0,4.0,MANDATORY,1048055.0
12450,1978,1986,8.0,0.0,INDIVIDUAL_NON_MANDATORY,1048056.0
12451,128,285,8.0,0.0,INDIVIDUAL_NON_MANDATORY,1048056.0
12452,100,839,8.0,1.0,INDIVIDUAL_NON_MANDATORY,1048056.0
12453,1388,1542,7.0,1.0,MANDATORY,1048057.0
12454,694,1982,8.0,2.0,MANDATORY,1048058.0
12455,2713,1542,7.0,4.0,INDIVIDUAL_NON_MANDATORY,1048059.0
12456,1860,1542,8.0,1.0,MANDATORY,1048061.0
12457,109,1542,7.0,3.0,MANDATORY,1420903.0
12458,1860,1542,8.0,1.0,MANDATORY,7872134.0
12459,1636,1542,8.0,1.0,MANDATORY,6046222.0
12460,2568,1329,7.0,1.0,MANDATORY,6046223.0
12461,2688,1542,8.0,2.0,MANDATORY,6046224.0
12462,1943,1542,7.0,4.0,MANDATORY,3704620.0
